id,age,gender,income_category,children_at_home
49681,35,F,medium,0.0
78515,67,F,low,0.0
98130,44,M,low,1.0
550,52,F,medium,1.0
9365,38,F,low,0.0
11148,27,M,low,0.0
35293,48,F,medium,1.0
47687,35,F,low,1.0
67477,38,F,medium,0.0
69060,22,F,low,0.0
71627,62,M,high,1.0
71969,20,F,low,0.0
89644,67,M,medium,0.0
47762,53,F,medium,1.0
63408,60,M,medium,1.0
75918,63,F,high,0.0
5586,22,M,medium,0.0
63674,70,F,high,0.0
75244,26,F,medium,0.0
79839,22,M,low,0.0
17801,32,F,low,0.0
60031,64,F,high,0.0
83226,55,F,high,1.0
49782,50,F,low,1.0
61733,22,F,low,0.0
3727,70,M,low,0.0
74722,33,M,low,0.0
84207,21,F,low,0.0
80360,36,M,low,0.0
36653,30,F,low,0.0
80226,22,M,low,0.0
87145,43,M,low,1.0
98082,28,F,low,0.0
52962,12,M,,0.0
59331,70,M,high,0.0
66389,33,M,low,0.0
80742,68,F,low,0.0
41361,62,M,medium,1.0
42373,25,F,low,0.0
48580,63,F,high,0.0
55795,64,M,high,0.0
73578,33,M,medium,1.0
98723,67,M,medium,0.0
47018,19,F,medium,0.0
68727,15,M,,0.0
91197,56,F,medium,1.0
7869,14,F,,0.0
47613,27,F,low,0.0
18417,44,F,low,1.0
92371,37,F,medium,1.0
23661,61,F,high,1.0
44557,65,F,high,0.0
97104,51,F,high,1.0
98105,41,M,low,1.0
55638,32,F,medium,0.0
90888,21,F,medium,0.0
96764,38,M,medium,0.0
97589,18,F,low,0.0
25567,47,M,low,1.0
36516,16,M,low,0.0
90705,53,F,high,1.0
93984,58,M,high,1.0
11986,28,M,low,1.0
70441,53,F,medium,1.0
79433,68,F,high,0.0
99280,12,M,,0.0
682,43,M,low,1.0
42653,28,M,low,0.0
21196,23,F,low,0.0
45997,63,M,high,0.0
72730,62,F,high,1.0
88758,13,F,,0.0
4836,28,F,medium,0.0
7012,56,F,high,1.0
64204,57,M,medium,1.0
19052,22,F,low,0.0
57909,55,F,medium,1.0
61691,22,M,low,0.0
66226,43,F,medium,1.0
83358,57,F,medium,1.0
85443,35,M,low,0.0
12889,19,F,low,1.0
67042,16,F,medium,0.0
29471,15,M,,0.0
45301,24,M,low,0.0
93045,49,F,low,1.0
81048,41,F,low,1.0
8984,19,M,low,0.0
11519,41,F,low,1.0
76953,16,F,medium,0.0
93610,62,F,high,1.0
48765,19,F,medium,0.0
36990,55,F,high,1.0
40761,30,M,low,1.0
46562,12,F,,0.0
58347,34,M,low,0.0
58232,66,F,high,0.0
29813,28,M,low,0.0
41749,63,F,high,0.0
76308,30,F,low,0.0
15920,44,M,low,0.0
55711,42,F,low,1.0
80113,56,M,medium,1.0
65523,45,M,low,1.0
5616,13,M,,0.0
10812,45,F,low,1.0
16206,49,F,low,1.0
34977,27,F,low,0.0
60175,46,F,medium,1.0
4002,38,M,low,1.0
61186,33,F,medium,0.0
66700,25,F,medium,0.0
32028,40,M,low,1.0
45053,20,F,low,0.0
62700,39,M,low,0.0
96193,40,F,medium,1.0
85637,63,M,high,0.0
91849,48,F,low,1.0
60216,41,F,low,0.0
75274,30,M,low,1.0
79657,15,F,,0.0
88194,15,M,,0.0
3579,25,M,low,1.0
72584,61,M,high,1.0
15883,59,F,high,1.0
2856,44,F,low,0.0
13163,59,F,high,1.0
33083,14,F,,0.0
25163,21,F,low,0.0
56646,35,F,medium,0.0
92623,21,F,low,0.0
94589,33,M,medium,1.0
55316,27,M,medium,0.0
653,15,F,,0.0
6599,28,M,low,1.0
28073,50,F,low,1.0
94696,53,F,medium,0.0
90544,47,F,low,1.0
21139,40,M,low,1.0
37714,38,F,medium,0.0
55238,27,F,low,0.0
83691,59,M,high,1.0
18907,54,M,medium,1.0
28700,53,F,high,1.0
85122,62,M,high,1.0
9003,37,F,low,1.0
13439,50,F,low,1.0
40811,17,M,medium,0.0
59627,44,M,medium,1.0
6064,50,F,medium,1.0
33238,44,M,low,1.0
95000,34,M,low,1.0
10391,14,M,,0.0
72333,26,F,medium,0.0
87285,36,M,low,0.0
6644,42,M,low,1.0
99333,63,F,high,0.0
1989,63,M,high,0.0
8093,25,F,medium,0.0
27669,27,M,low,0.0
32113,42,M,low,1.0
49178,70,F,medium,0.0
93607,49,M,low,1.0
8978,42,F,medium,0.0
39644,65,M,high,0.0
91468,53,M,high,1.0
81538,60,F,medium,1.0
13719,34,M,low,0.0
52564,44,M,low,1.0
67098,42,F,low,1.0
97805,34,F,low,0.0
721,68,F,low,0.0
6201,50,F,low,1.0
41339,22,F,low,0.0
60166,44,F,medium,1.0
62208,21,M,low,0.0
74183,31,F,low,0.0
29670,23,F,medium,0.0
45072,63,M,high,0.0
18860,35,F,medium,0.0
43341,55,M,high,1.0
62735,51,F,medium,1.0
92050,23,M,medium,0.0
97925,27,F,low,0.0
73064,45,F,medium,1.0
96531,39,F,low,1.0
99034,37,M,low,0.0
28840,36,M,low,0.0
9974,17,F,low,0.0
33003,64,F,medium,0.0
68169,35,M,low,0.0
74873,47,F,low,1.0
80357,17,F,low,0.0
19321,39,M,low,0.0
23096,52,M,high,1.0
75147,28,M,low,1.0
43150,47,M,low,1.0
73974,46,M,medium,1.0
17109,39,F,low,1.0
7612,26,F,low,0.0
11450,68,M,medium,0.0
20540,35,F,low,1.0
31053,39,M,low,1.0
43579,69,M,medium,0.0
51917,22,M,low,0.0
60731,47,F,low,1.0
91094,63,F,medium,0.0
27500,25,M,low,0.0
42684,70,F,medium,0.0
29050,67,F,medium,0.0
84448,39,M,low,1.0
31724,64,F,high,0.0
32955,68,M,medium,0.0
50456,43,M,low,0.0
57930,20,F,low,0.0
64276,31,M,medium,0.0
17402,50,M,low,1.0
48430,13,F,,0.0
58674,61,F,medium,1.0
90714,56,M,medium,1.0
44730,47,M,low,1.0
47439,17,M,low,0.0
87454,13,M,,0.0
61782,59,M,medium,1.0
2922,62,F,high,1.0
17098,52,M,high,1.0
78134,21,F,low,0.0
15721,51,M,medium,1.0
74199,66,M,low,0.0
21775,32,F,medium,1.0
89317,13,F,,0.0
1582,45,F,low,0.0
6870,53,M,medium,1.0
38213,29,M,low,0.0
29973,26,F,low,0.0
25570,51,F,medium,1.0
40655,22,M,low,0.0
56953,67,F,high,0.0
59271,34,F,low,0.0
87545,62,F,high,1.0
49615,51,F,high,1.0
10749,52,M,high,1.0
67700,54,M,high,1.0
15762,50,M,low,1.0
14350,20,F,low,0.0
20093,70,M,medium,0.0
55997,24,F,low,0.0
62479,34,F,low,1.0
64167,45,F,low,1.0
74898,38,M,low,0.0
87951,22,F,medium,0.0
6648,48,F,low,1.0
42615,23,F,low,0.0
92599,23,M,low,1.0
67809,63,M,high,0.0
25920,32,F,low,0.0
69004,35,F,medium,1.0
37026,53,M,medium,1.0
62929,49,M,low,1.0
80682,58,F,high,1.0
55434,51,M,high,1.0
94197,33,F,medium,0.0
95184,15,F,,0.0
3067,59,M,high,1.0
54759,66,F,low,0.0
99416,55,M,medium,1.0
30363,26,M,low,0.0
20606,36,M,low,0.0
29927,14,F,,0.0
80176,37,M,medium,0.0
74519,46,M,low,1.0
14992,33,F,low,1.0
34523,62,M,high,1.0
15803,61,M,high,1.0
36991,29,M,low,0.0
76856,37,F,medium,0.0
19800,27,M,low,0.0
27308,66,M,low,0.0
53059,68,M,medium,0.0
61076,46,M,low,0.0
98951,49,M,low,1.0
3399,28,F,low,0.0
85188,37,M,low,1.0
45799,39,M,medium,1.0
72330,64,M,high,0.0
74170,32,M,low,0.0
83059,22,F,low,0.0
95234,35,M,low,1.0
30478,57,F,medium,1.0
46296,38,F,low,1.0
66443,62,F,high,1.0
34248,23,F,medium,1.0
35569,31,M,low,0.0
64805,50,M,low,1.0
66813,57,M,medium,1.0
24789,50,M,low,1.0
25216,22,M,low,0.0
57761,40,F,low,1.0
70869,48,M,low,1.0
80721,57,M,high,1.0
86470,39,F,medium,1.0
69274,33,M,medium,0.0
7430,67,F,low,0.0
68691,23,M,low,0.0
62420,50,F,low,1.0
857,66,F,medium,0.0
17108,27,F,low,0.0
27826,46,M,low,1.0
33930,51,F,medium,1.0
22010,38,F,low,1.0
99174,34,F,medium,1.0
42442,30,M,low,0.0
58563,30,M,medium,1.0
86000,65,M,medium,0.0
58379,43,M,low,1.0
16236,45,F,low,0.0
16835,35,M,low,0.0
44693,62,F,high,1.0
47643,68,F,high,0.0
51693,69,M,medium,0.0
58220,25,F,low,0.0
64133,24,M,low,0.0
67320,19,M,medium,0.0
76121,47,F,low,1.0
77203,69,F,medium,0.0
84234,44,F,low,1.0
73458,13,M,,0.0
79770,68,M,low,0.0
35913,18,M,medium,0.0
18213,16,F,low,0.0
69950,65,F,medium,0.0
19534,19,M,low,0.0
41640,20,M,low,0.0
61514,35,M,low,1.0
76912,68,M,high,0.0
97501,31,M,low,0.0
6658,50,F,low,0.0
8941,63,M,high,0.0
21870,66,F,medium,0.0
36385,12,F,,0.0
44145,37,F,low,1.0
50869,61,F,high,1.0
67752,21,M,low,0.0
92005,17,F,low,0.0
23019,29,F,low,0.0
24530,12,M,,0.0
52299,32,M,low,0.0
13738,57,F,medium,1.0
66593,59,F,medium,1.0
68315,52,M,high,1.0
69127,48,F,low,1.0
2342,35,F,medium,0.0
2665,69,F,high,0.0
24308,32,M,low,0.0
64875,39,M,low,1.0
98905,46,M,low,1.0
8800,49,F,medium,1.0
48993,67,M,medium,0.0
62692,38,F,low,1.0
84114,67,F,high,0.0
115,68,F,high,0.0
24303,59,M,medium,1.0
62764,67,F,high,0.0
79224,48,M,medium,1.0
79767,28,F,low,0.0
10718,63,F,high,0.0
10849,39,M,low,0.0
11679,41,F,low,0.0
20411,49,M,low,1.0
69596,51,M,medium,1.0
24638,34,F,low,0.0
26111,42,M,low,1.0
81578,34,M,low,1.0
96742,65,F,medium,0.0
98423,38,F,medium,0.0
35049,30,M,medium,0.0
2914,28,M,low,1.0
22993,46,F,medium,1.0
23383,30,F,medium,0.0
36422,22,M,low,0.0
43658,38,M,low,0.0
57448,19,F,low,0.0
85708,54,M,high,1.0
89142,53,F,medium,1.0
96070,41,M,low,1.0
8243,12,F,,0.0
58160,16,F,low,0.0
74348,60,M,medium,1.0
67458,64,F,high,0.0
92294,38,M,low,0.0
96623,43,M,medium,0.0
6399,14,F,,0.0
12149,52,M,medium,1.0
34498,22,M,low,0.0
84768,53,F,high,1.0
32235,54,F,high,1.0
77773,55,M,high,1.0
15806,20,F,low,0.0
21064,41,M,low,0.0
71186,16,M,low,0.0
91826,27,M,low,0.0
10925,67,M,low,0.0
21142,19,F,low,0.0
28970,34,F,low,1.0
46503,67,F,low,0.0
89881,18,M,medium,0.0
601,60,M,medium,1.0
34444,52,M,medium,1.0
40017,46,M,medium,1.0
516,28,M,low,0.0
35132,20,F,low,1.0
41632,27,F,low,0.0
57044,36,F,low,0.0
59595,24,F,low,0.0
60190,54,M,high,1.0
97754,50,F,low,1.0
16922,25,M,low,0.0
29129,23,F,low,0.0
40069,67,F,medium,0.0
95064,27,F,low,0.0
28329,67,M,high,0.0
56494,66,M,high,0.0
62693,53,M,high,1.0
69955,41,M,low,1.0
44020,54,M,high,1.0
34725,33,F,medium,0.0
74988,60,F,high,1.0
86265,46,F,low,1.0
2654,70,F,high,0.0
49598,58,M,high,1.0
54069,22,M,low,0.0
86845,22,F,low,0.0
56282,19,M,medium,0.0
45806,53,F,medium,1.0
84629,29,F,low,0.0
49904,22,F,low,1.0
53428,48,F,medium,1.0
62783,61,M,high,1.0
35095,40,F,medium,0.0
52395,47,M,low,1.0
64136,13,M,,0.0
87711,67,F,low,0.0
11426,32,F,low,0.0
35084,20,M,low,0.0
94219,53,M,medium,1.0
14427,57,F,high,1.0
40952,50,M,low,1.0
91168,40,M,low,1.0
5499,42,M,low,1.0
25124,38,F,low,1.0
27867,12,F,,0.0
47182,44,F,low,1.0
53940,24,F,low,0.0
31900,45,M,low,1.0
50442,40,F,low,1.0
87426,38,F,low,0.0
94400,36,F,low,1.0
21463,20,F,low,0.0
20862,22,M,low,0.0
56791,51,F,medium,1.0
65558,29,M,low,0.0
72273,65,M,medium,0.0
87214,33,F,low,0.0
34693,25,F,low,0.0
86876,45,F,low,1.0
97108,37,M,low,1.0
3541,31,F,low,1.0
6784,14,M,,0.0
17883,36,M,medium,1.0
36872,55,F,high,1.0
77101,37,F,medium,1.0
19902,63,M,high,0.0
1648,42,F,medium,1.0
42962,12,M,,0.0
84337,36,M,low,0.0
4055,24,F,low,0.0
25584,67,M,high,0.0
28151,54,F,medium,1.0
39477,63,F,medium,0.0
39698,57,F,medium,1.0
72975,47,F,low,1.0
96013,24,F,low,0.0
4771,55,F,medium,1.0
65401,54,M,medium,1.0
24339,44,F,medium,0.0
58098,18,M,low,0.0
87357,31,F,low,0.0
96736,47,F,low,1.0
7115,33,M,low,1.0
32182,67,M,medium,0.0
40014,33,M,medium,0.0
73324,64,M,high,0.0
90655,38,M,low,1.0
85542,43,M,low,1.0
73408,47,F,low,0.0
1782,44,M,medium,1.0
42719,43,F,low,1.0
70830,60,M,high,1.0
76401,31,M,medium,1.0
83312,42,M,low,0.0
98489,55,M,medium,1.0
39874,58,F,medium,1.0
69403,45,M,low,1.0
78669,69,F,low,0.0
85921,41,F,low,1.0
5024,61,M,high,1.0
7462,42,F,low,1.0
22639,41,M,low,1.0
38914,62,F,high,1.0
66181,27,M,low,0.0
5643,12,M,,0.0
39496,30,F,low,0.0
8465,53,M,high,1.0
10013,59,F,high,1.0
16846,28,M,low,0.0
33191,38,M,low,1.0
58796,47,M,low,1.0
60810,12,M,,0.0
76004,65,M,high,0.0
11682,70,F,medium,0.0
55191,64,M,high,0.0
55370,51,F,medium,1.0
81453,66,M,medium,0.0
11162,39,F,low,1.0
17635,66,M,low,0.0
71621,61,M,high,1.0
35330,55,M,medium,1.0
47898,34,M,low,0.0
65081,28,F,low,1.0
8896,20,M,low,0.0
35942,70,M,low,0.0
3965,49,F,low,1.0
51949,25,M,medium,0.0
30638,44,F,low,1.0
44970,52,M,high,1.0
86829,20,M,low,0.0
13083,12,M,,0.0
16886,29,F,low,0.0
50145,37,F,low,0.0
63563,39,F,low,0.0
46679,37,F,low,1.0
79749,16,F,low,0.0
3221,37,M,low,0.0
25864,31,F,low,0.0
74922,13,M,,0.0
46766,16,F,low,0.0
49862,23,F,medium,0.0
69790,35,F,low,0.0
70262,47,F,low,1.0
95988,59,F,medium,1.0
50053,31,M,low,1.0
4541,22,M,low,0.0
9075,59,F,medium,1.0
31082,40,M,low,0.0
72479,40,M,low,1.0
94509,49,M,low,0.0
97810,18,F,low,0.0
2119,61,M,high,1.0
5365,14,M,,0.0
39946,39,M,low,1.0
74429,39,M,medium,1.0
92772,58,F,high,1.0
26975,62,M,high,1.0
28358,16,F,low,0.0
94867,30,M,low,0.0
37120,27,M,low,0.0
96136,42,F,low,1.0
9886,58,F,high,1.0
14754,40,F,medium,0.0
59174,31,F,low,0.0
93328,32,M,low,0.0
99782,15,M,,0.0
16670,36,M,low,0.0
54940,65,F,high,0.0
79902,65,M,high,0.0
80725,22,M,medium,0.0
64566,30,M,low,0.0
17353,40,F,low,0.0
51872,45,M,low,0.0
51877,31,F,medium,1.0
67077,17,M,low,0.0
94061,38,M,low,1.0
94552,70,F,medium,0.0
99471,59,F,medium,1.0
4084,58,M,high,1.0
76386,62,F,high,1.0
11203,69,M,low,0.0
33421,21,M,low,0.0
32598,49,F,low,1.0
28622,52,M,high,1.0
42166,70,F,low,0.0
47995,29,F,low,0.0
55017,40,M,low,1.0
80438,35,M,low,1.0
1114,41,F,medium,1.0
6828,61,M,high,1.0
43930,53,F,medium,1.0
48836,24,F,low,0.0
73963,21,F,low,0.0
81710,29,F,low,0.0
7706,60,F,medium,1.0
16183,40,F,low,1.0
58949,37,M,medium,1.0
60087,21,M,low,0.0
61515,66,M,medium,0.0
18312,45,M,medium,1.0
57061,27,F,low,0.0
79009,37,F,medium,1.0
86064,27,F,low,0.0
66201,46,M,low,1.0
89942,62,F,high,0.0
17892,63,M,high,0.0
60505,64,F,high,0.0
76170,26,F,low,0.0
45764,59,F,high,1.0
60402,14,F,,0.0
79702,20,M,low,0.0
21169,37,M,low,0.0
37260,33,F,low,0.0
18219,14,F,,0.0
48107,44,M,medium,0.0
15993,36,M,medium,0.0
89399,29,F,low,0.0
60017,35,F,low,0.0
90496,26,M,low,0.0
22271,55,M,high,1.0
49410,22,M,low,0.0
94260,34,F,medium,0.0
15913,18,M,medium,0.0
15048,61,F,high,1.0
57165,18,M,low,1.0
50170,56,F,medium,1.0
69469,64,F,high,0.0
57439,31,M,low,0.0
74269,13,F,,0.0
16923,41,F,low,1.0
47031,69,F,low,0.0
94690,40,M,low,1.0
8728,37,F,low,0.0
38922,36,M,low,0.0
2146,60,F,high,1.0
72598,31,M,low,0.0
94333,31,M,low,0.0
95517,43,F,medium,1.0
52764,23,F,low,0.0
59867,43,F,low,0.0
64859,26,F,low,0.0
78289,70,M,high,0.0
44832,16,F,low,0.0
98120,25,F,low,0.0
6178,28,M,medium,0.0
7752,41,F,low,1.0
20929,53,M,high,1.0
25669,66,M,medium,0.0
33194,35,M,low,0.0
36985,42,F,medium,1.0
50851,22,M,low,0.0
55014,28,M,medium,0.0
69238,12,F,,0.0
73256,64,F,high,0.0
79771,41,M,low,0.0
18322,53,F,medium,1.0
74071,50,F,low,1.0
96087,38,F,low,1.0
50078,70,M,medium,0.0
22148,26,F,medium,0.0
27759,34,M,low,1.0
52947,50,M,low,1.0
97122,29,M,medium,1.0
28199,50,M,low,1.0
46101,12,M,,0.0
71501,46,M,low,1.0
78597,41,M,low,1.0
32878,43,M,low,0.0
33404,17,M,medium,0.0
62623,61,F,high,1.0
7302,23,M,low,0.0
39660,52,F,high,1.0
70879,62,M,medium,1.0
36823,50,M,low,1.0
65829,43,M,low,1.0
69568,20,M,medium,0.0
76584,55,M,medium,1.0
3757,70,F,high,0.0
51964,33,F,low,1.0
76503,69,F,medium,0.0
32714,15,F,,0.0
37614,54,F,high,1.0
39084,45,M,medium,0.0
29502,64,F,high,0.0
91378,58,M,high,1.0
303,20,F,low,0.0
1031,63,M,high,0.0
8416,42,M,medium,0.0
17900,65,F,high,0.0
52247,35,F,low,0.0
80080,47,F,low,1.0
82558,43,F,low,0.0
92132,44,M,low,0.0
17594,48,M,medium,1.0
31996,22,M,medium,0.0
39141,56,F,medium,1.0
41492,65,M,high,0.0
82852,38,F,low,1.0
69247,20,M,low,0.0
84592,15,M,,0.0
86279,67,M,low,0.0
4194,17,F,low,0.0
34133,50,F,medium,1.0
44776,28,M,low,0.0
99030,14,F,,0.0
1175,55,M,medium,1.0
64101,28,F,low,0.0
67260,56,M,medium,1.0
87564,65,M,high,0.0
88410,35,M,low,0.0
89201,40,F,low,1.0
59320,18,F,low,0.0
99667,34,F,low,0.0
2561,15,M,,0.0
32414,58,M,medium,1.0
74940,25,M,low,0.0
94669,27,M,low,1.0
22251,43,F,low,1.0
46113,34,F,medium,0.0
56000,34,F,low,0.0
79581,31,F,low,1.0
81131,37,F,low,1.0
17076,34,F,low,0.0
21697,27,F,low,0.0
39163,15,F,,0.0
51660,31,F,low,0.0
90852,52,F,high,1.0
32749,51,M,high,1.0
60710,42,M,medium,1.0
55652,56,F,high,1.0
68713,52,F,medium,1.0
29828,17,F,medium,0.0
63819,46,M,low,1.0
64193,68,M,low,0.0
71215,32,M,low,1.0
77053,22,M,low,1.0
27568,12,F,,0.0
30141,17,M,low,0.0
46675,40,M,low,0.0
91751,53,M,medium,1.0
49625,19,F,low,0.0
62503,67,F,low,0.0
78394,44,F,low,1.0
41778,26,M,low,0.0
48592,62,F,high,1.0
83903,15,F,,0.0
16247,59,M,high,1.0
25561,13,F,,0.0
27048,45,M,medium,1.0
68527,40,M,low,1.0
73188,22,F,low,0.0
74935,44,M,low,1.0
31318,34,M,low,0.0
32016,57,M,high,1.0
75766,24,M,low,0.0
410,64,M,medium,0.0
2765,41,F,medium,1.0
11118,51,F,high,1.0
91001,39,M,low,1.0
92611,58,F,medium,1.0
2721,64,F,high,0.0
10259,34,M,medium,1.0
30135,60,F,high,1.0
83212,13,M,,0.0
18150,42,F,medium,1.0
43622,61,F,high,1.0
58492,23,F,medium,0.0
85662,36,F,low,1.0
37699,55,F,medium,1.0
42288,47,F,low,1.0
52070,64,M,high,0.0
65600,69,F,low,0.0
66306,23,M,low,0.0
83995,61,F,high,1.0
2225,69,M,medium,0.0
23659,53,F,medium,1.0
31812,63,F,high,0.0
53922,19,M,medium,0.0
74934,26,M,low,0.0
82890,41,F,medium,1.0
15801,57,F,high,1.0
26465,28,M,medium,1.0
66908,52,F,medium,1.0
94782,24,M,medium,0.0
41377,59,M,medium,1.0
63573,37,M,low,1.0
64721,16,M,low,0.0
96871,30,M,low,1.0
44257,18,F,low,0.0
54423,22,F,low,0.0
60345,22,M,low,0.0
82729,59,M,high,1.0
927,65,F,high,0.0
24658,19,M,medium,0.0
45195,70,F,low,0.0
46305,62,F,high,1.0
94661,24,M,low,0.0
9487,53,F,medium,1.0
38448,20,F,medium,0.0
44991,64,M,high,0.0
55504,69,M,medium,0.0
83795,66,F,low,0.0
91586,30,F,low,1.0
41736,57,F,high,1.0
57644,17,F,medium,0.0
79597,15,F,,0.0
16671,45,M,low,1.0
17050,64,M,medium,0.0
27131,40,F,medium,1.0
74313,23,F,low,0.0
80427,69,F,medium,0.0
2702,58,F,high,1.0
19317,57,M,high,1.0
51937,59,M,medium,1.0
16532,70,F,high,0.0
19801,61,M,medium,1.0
24856,16,M,low,0.0
30858,67,M,low,0.0
33027,48,F,medium,1.0
41897,70,M,high,0.0
75505,29,F,low,0.0
21835,57,F,high,1.0
27525,27,F,low,0.0
55363,49,F,low,1.0
79982,60,M,medium,1.0
87851,20,F,low,0.0
88285,46,F,medium,1.0
98862,13,M,,0.0
14066,14,F,,0.0
20962,60,M,medium,1.0
24643,39,F,medium,1.0
30545,41,M,low,1.0
85493,42,M,low,1.0
8288,67,F,medium,0.0
14657,16,M,low,0.0
24005,42,F,low,1.0
82701,24,F,low,0.0
84373,38,F,low,1.0
3886,12,F,,0.0
37069,61,M,high,1.0
45672,26,M,low,1.0
64346,38,M,low,1.0
88051,42,F,low,1.0
938,54,F,high,1.0
9923,41,M,medium,1.0
36364,51,M,high,1.0
54986,64,F,high,0.0
74165,47,M,low,0.0
81922,41,F,medium,1.0
24113,13,F,,0.0
34546,59,F,high,1.0
56514,37,F,low,1.0
4589,20,F,low,0.0
33695,24,F,low,1.0
55489,19,M,low,0.0
71549,29,F,low,0.0
93811,23,F,low,0.0
15877,54,M,medium,1.0
29495,42,F,low,1.0
30228,38,M,low,1.0
41819,66,M,medium,0.0
52464,47,M,low,1.0
53964,38,M,medium,1.0
60033,34,M,low,0.0
78606,23,M,low,1.0
12523,23,M,low,0.0
27282,26,F,low,0.0
69465,25,M,low,0.0
81559,56,F,high,1.0
86880,14,M,,0.0
32162,35,F,low,0.0
33046,41,M,low,0.0
55779,50,M,low,0.0
92354,28,F,medium,0.0
54821,19,M,low,0.0
3590,60,F,high,1.0
3713,24,F,low,0.0
35778,56,M,medium,1.0
71606,17,M,low,0.0
74495,22,M,low,0.0
90591,41,F,low,1.0
21153,29,M,low,0.0
30560,66,F,high,0.0
42016,60,M,high,1.0
95173,12,M,,0.0
3759,18,M,medium,0.0
94642,27,M,medium,1.0
28645,65,M,high,0.0
76934,47,F,low,1.0
94077,62,F,high,1.0
14421,60,F,medium,1.0
31826,23,M,low,0.0
53787,39,M,low,1.0
56109,17,F,low,0.0
92749,45,F,medium,0.0
2072,49,F,low,1.0
8343,46,M,low,1.0
25154,29,M,medium,0.0
39421,38,M,low,1.0
48087,31,M,medium,0.0
60850,57,F,high,1.0
22503,66,M,medium,0.0
51120,28,M,low,0.0
65945,63,F,high,0.0
72180,17,M,low,0.0
99237,59,M,medium,1.0
45221,18,F,low,0.0
45263,26,M,low,0.0
55744,34,F,low,0.0
2073,42,F,medium,1.0
37243,28,F,low,0.0
38219,39,F,low,1.0
60754,35,M,low,1.0
74840,47,F,low,1.0
86956,58,F,high,1.0
98962,53,F,high,1.0
99814,37,M,low,0.0
45186,45,M,low,1.0
61723,40,F,medium,1.0
66021,56,F,medium,1.0
91741,38,F,medium,1.0
41289,64,F,high,0.0
5919,41,M,medium,1.0
14083,13,F,,0.0
10789,13,M,,0.0
52527,36,F,low,0.0
3377,13,F,,0.0
25612,53,F,medium,1.0
43295,62,M,high,1.0
44070,67,F,high,0.0
69991,43,M,medium,1.0
93850,57,M,high,1.0
189,57,F,medium,1.0
22269,19,F,low,0.0
68318,22,F,low,0.0
95925,62,F,high,1.0
20026,59,M,medium,1.0
22426,50,M,low,1.0
41065,61,F,high,1.0
49662,18,F,low,0.0
4520,33,M,low,1.0
97969,40,F,low,1.0
6984,35,F,low,1.0
17327,39,M,low,0.0
34892,40,M,low,1.0
45118,40,F,low,1.0
57232,37,F,low,0.0
64661,68,M,medium,0.0
84579,70,M,high,0.0
79381,31,F,low,1.0
84510,55,M,high,1.0
94250,30,F,low,0.0
44790,58,M,high,1.0
51814,41,F,medium,1.0
68063,69,M,medium,0.0
76454,46,M,low,1.0
23394,26,F,medium,0.0
11250,66,M,medium,0.0
84381,59,M,high,0.0
72007,35,M,medium,0.0
61971,22,F,medium,0.0
69167,51,M,high,1.0
72827,36,F,low,1.0
84639,58,F,medium,1.0
37469,68,M,medium,0.0
42605,19,M,low,0.0
76617,22,F,low,0.0
8239,37,F,low,1.0
34412,20,M,low,0.0
51399,24,M,low,0.0
69055,24,M,medium,0.0
58445,59,M,high,1.0
26675,43,M,medium,1.0
42101,28,F,low,0.0
60162,24,F,low,0.0
45882,41,M,low,1.0
79570,23,M,low,0.0
80353,46,M,medium,1.0
81475,63,M,medium,0.0
10914,50,F,low,1.0
18666,37,F,low,1.0
34102,43,M,low,1.0
36798,43,M,low,1.0
73072,36,F,low,1.0
88524,53,M,medium,1.0
12116,18,F,low,0.0
79963,69,M,low,0.0
57206,56,F,high,1.0
38239,49,M,medium,1.0
43921,24,F,low,0.0
81682,38,M,medium,1.0
2362,28,M,low,0.0
11559,27,F,medium,0.0
53551,68,F,high,0.0
54348,56,F,high,1.0
55532,58,F,medium,1.0
59605,31,M,medium,0.0
70733,26,F,low,0.0
55202,12,F,,0.0
75273,64,M,high,0.0
99728,62,F,high,1.0
68668,60,M,medium,1.0
24181,15,M,,0.0
28769,39,M,low,1.0
30196,14,F,,0.0
34198,69,F,high,0.0
35588,25,M,medium,0.0
69521,58,M,medium,1.0
91654,66,F,low,0.0
79981,53,F,high,1.0
90247,50,M,low,1.0
92086,44,F,low,1.0
73411,37,M,medium,1.0
84615,22,M,low,0.0
93416,26,M,low,0.0
10360,45,F,low,1.0
49853,53,M,medium,1.0
59914,34,M,low,0.0
82253,14,F,,0.0
46220,58,F,medium,1.0
48488,68,M,medium,0.0
96918,22,F,low,0.0
9749,35,M,low,1.0
89835,18,F,low,0.0
98111,17,F,low,0.0
22841,42,M,low,1.0
58187,47,M,low,0.0
63063,47,F,low,1.0
69142,27,F,low,0.0
75476,23,F,low,0.0
86792,65,F,high,0.0
90719,17,M,low,0.0
44873,17,F,low,0.0
53083,47,M,medium,1.0
76963,52,F,medium,1.0
77455,15,M,,0.0
88904,15,M,,0.0
89817,26,M,medium,0.0
27013,44,F,medium,1.0
33690,15,M,,0.0
6792,26,F,low,0.0
29574,50,M,low,1.0
44512,36,M,low,1.0
47037,33,M,low,0.0
53220,34,F,low,1.0
32549,62,M,high,1.0
56178,62,F,medium,1.0
65990,40,M,medium,0.0
75599,14,M,,0.0
83477,52,M,medium,1.0
4871,29,M,low,0.0
36926,13,F,,0.0
78065,55,F,medium,1.0
