id,age,gender,country,latitude,longitude,traffic_source,days_since_lo,cancellations,returns,no_orders,no_items,items_per_order,total_spend,avg_order_value,income_category,children_at_home
73406,49,F,Brazil,-15.82675402,-47.9225723,Facebook,147.0,0.0,0.0,1,2,2.0,54.95000076293945,54.95000076293945,low,1.0
74483,53,M,Brazil,-15.82675402,-47.9225723,Search,289.0,1.0,1.0,1,2,2.0,78.9800033569336,78.9800033569336,high,1.0
74830,64,F,Brazil,-15.82675402,-47.9225723,Organic,422.0,0.0,0.0,1,1,1.0,83.36000061035155,83.36000061035155,high,0.0
75135,19,F,Brazil,-15.82675402,-47.9225723,Display,386.0,0.0,0.0,1,1,1.0,174.9499969482422,174.9499969482422,low,0.0
75736,23,F,Brazil,-15.82675402,-47.9225723,Search,232.0,0.0,0.0,2,5,2.5,111.18000030517578,55.59000015258789,low,0.0
77524,60,F,Brazil,-15.82675402,-47.9225723,Organic,34.0,0.0,0.0,3,3,1.0,107.80000019073486,35.93333339691162,high,1.0
78429,58,M,Brazil,-15.82675402,-47.9225723,Search,608.0,0.0,0.0,1,1,1.0,44.9900016784668,44.9900016784668,high,1.0
79573,37,M,Brazil,-15.82675402,-47.9225723,Search,260.0,0.0,0.0,1,2,2.0,49.39000129699707,49.39000129699707,low,0.0
80088,16,F,Brazil,-15.82675402,-47.9225723,Search,310.0,0.0,0.0,1,2,2.0,87.89999961853027,87.89999961853027,medium,0.0
80251,26,F,Brazil,-15.82675402,-47.9225723,Search,49.0,0.0,0.0,1,1,1.0,98.0,98.0,low,0.0
81012,50,M,Brazil,-15.82675402,-47.9225723,Organic,77.0,0.0,0.0,1,2,2.0,104.44000244140625,104.44000244140625,low,1.0
82712,53,M,Brazil,-15.82675402,-47.9225723,Search,155.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,high,1.0
83013,64,M,Brazil,-15.82675402,-47.9225723,Search,317.0,0.0,0.0,1,4,4.0,385.9299945831299,385.9299945831299,medium,0.0
83115,12,F,Brazil,-15.82675402,-47.9225723,Search,11.0,0.0,0.0,1,1,1.0,13.989999771118164,13.989999771118164,none,0.0
83521,20,M,Brazil,-15.82675402,-47.9225723,Search,263.0,0.0,0.0,2,3,1.5,289.0,144.5,medium,0.0
83544,29,M,Brazil,-15.82675402,-47.9225723,Search,380.0,0.0,0.0,1,1,1.0,32.9900016784668,32.9900016784668,medium,0.0
84522,26,F,Brazil,-15.82675402,-47.9225723,Search,1.0,0.0,0.0,1,1,1.0,32.900001525878906,32.900001525878906,low,0.0
84523,18,F,Brazil,-15.82675402,-47.9225723,Search,132.0,0.0,0.0,1,3,3.0,228.9900016784668,228.9900016784668,low,0.0
85236,15,F,Brazil,-15.82675402,-47.9225723,Search,570.0,0.0,0.0,1,2,2.0,106.98999977111816,106.98999977111816,none,0.0
85393,49,M,Brazil,-15.82675402,-47.9225723,Search,273.0,1.0,0.0,2,2,1.0,52.9900016784668,26.4950008392334,low,1.0
86683,30,F,Brazil,-15.82675402,-47.9225723,Search,15.0,0.0,1.0,2,3,1.5,83.48999977111816,41.74499988555908,low,0.0
86898,54,M,Brazil,-15.82675402,-47.9225723,Display,216.0,0.0,0.0,1,2,2.0,114.9800033569336,114.9800033569336,high,1.0
87874,69,F,Brazil,-15.82675402,-47.9225723,Search,523.0,0.0,0.0,1,1,1.0,9.65999984741211,9.65999984741211,medium,0.0
88181,26,F,Brazil,-15.82675402,-47.9225723,Search,301.0,0.0,0.0,1,1,1.0,20.989999771118164,20.989999771118164,low,1.0
90211,25,M,Brazil,-15.82675402,-47.9225723,Organic,178.0,0.0,0.0,1,1,1.0,198.0,198.0,low,1.0
90614,31,M,Brazil,-15.82675402,-47.9225723,Search,168.0,0.0,1.0,1,1,1.0,38.459999084472656,38.459999084472656,low,0.0
92166,46,F,Brazil,-15.82675402,-47.9225723,Search,402.0,0.0,0.0,1,1,1.0,59.5,59.5,low,1.0
92252,37,M,Brazil,-15.82675402,-47.9225723,Search,114.0,0.0,0.0,3,5,1.6666666666666667,193.47999954223633,64.49333318074544,low,0.0
94655,18,F,Brazil,-15.82675402,-47.9225723,Organic,34.0,0.0,0.0,3,4,1.3333333333333333,279.9400005340576,93.31333351135254,low,0.0
95912,53,M,Brazil,-15.82675402,-47.9225723,Email,319.0,1.0,0.0,2,2,1.0,87.0,43.5,medium,1.0
96610,33,F,Brazil,-15.82675402,-47.9225723,Search,562.0,0.0,0.0,1,1,1.0,38.0,38.0,low,0.0
96919,12,M,Brazil,-15.82675402,-47.9225723,Facebook,180.0,0.0,0.0,1,2,2.0,32.55999994277954,32.55999994277954,none,0.0
97753,28,M,Brazil,-15.82675402,-47.9225723,Organic,172.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,low,0.0
99495,52,F,Brazil,-15.82675402,-47.9225723,Search,6.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,medium,1.0
7902,49,F,Brazil,-15.83954601,-48.02787743,Facebook,54.0,0.0,0.0,1,1,1.0,33.90999984741211,33.90999984741211,medium,1.0
23471,20,F,Brazil,-15.83954601,-48.02787743,Search,575.0,0.0,0.0,1,4,4.0,172.95000171661377,172.95000171661377,medium,0.0
32790,37,F,Brazil,-15.83954601,-48.02787743,Search,36.0,0.0,0.0,1,1,1.0,25.0,25.0,low,0.0
52805,14,M,Brazil,-15.83954601,-48.02787743,Search,272.0,0.0,0.0,1,1,1.0,115.0,115.0,none,0.0
3961,64,M,Brazil,-15.81979173,-48.04867209,Organic,128.0,1.0,1.0,1,2,2.0,114.98999786376953,114.98999786376953,high,0.0
27553,19,M,Brazil,-15.81979173,-48.04867209,Search,532.0,0.0,0.0,1,1,1.0,129.0,129.0,low,0.0
63821,68,F,Brazil,-15.81979173,-48.04867209,Organic,643.0,0.0,0.0,1,2,2.0,85.47999787330627,85.47999787330627,medium,0.0
91574,64,M,Brazil,-15.81979173,-48.04867209,Search,15.0,0.0,0.0,4,6,1.5,231.4399995803833,57.859999895095825,medium,0.0
94349,56,M,Brazil,-15.81979173,-48.04867209,Organic,388.0,0.0,0.0,1,1,1.0,20.43000030517578,20.43000030517578,medium,1.0
98023,50,M,Brazil,-15.81979173,-48.04867209,Facebook,371.0,0.0,0.0,1,1,1.0,14.130000114440918,14.130000114440918,low,0.0
5907,58,M,Brazil,-15.85063718,-48.06488677,Search,445.0,0.0,0.0,1,1,1.0,139.99000549316406,139.99000549316406,medium,1.0
14013,54,M,Brazil,-15.85063718,-48.06488677,Search,655.0,0.0,0.0,1,1,1.0,29.950000762939453,29.950000762939453,high,1.0
40709,65,M,Brazil,-15.85063718,-48.06488677,Organic,620.0,0.0,0.0,1,1,1.0,124.68000030517578,124.68000030517578,high,0.0
58653,15,M,Brazil,-15.85063718,-48.06488677,Search,406.0,0.0,0.0,1,4,4.0,208.97999954223633,208.97999954223633,none,0.0
80825,49,F,Brazil,-15.85063718,-48.06488677,Search,533.0,0.0,0.0,1,1,1.0,36.0,36.0,low,1.0
35529,45,M,United Kingdom,51.54025684,0.002124957117,Display,100.0,0.0,0.0,2,2,1.0,119.93999862670897,59.969999313354485,low,1.0
39315,44,F,United Kingdom,51.54025684,0.002124957117,Search,316.0,0.0,0.0,1,1,1.0,81.77999877929686,81.77999877929686,medium,1.0
1451,59,M,United Kingdom,51.57086454,0.02064422924,Search,358.0,1.0,0.0,1,2,2.0,76.60000228881836,76.60000228881836,medium,1.0
41672,21,F,United Kingdom,51.57086454,0.02064422924,Search,478.0,0.0,0.0,1,1,1.0,104.01000213623048,104.01000213623048,low,0.0
44640,48,M,United Kingdom,51.57086454,0.02064422924,Facebook,161.0,0.0,0.0,1,1,1.0,36.0,36.0,low,1.0
92850,41,M,United Kingdom,51.57086454,0.02064422924,Display,551.0,0.0,0.0,1,1,1.0,43.7599983215332,43.7599983215332,low,1.0
1578,47,M,United Kingdom,51.46918251,0.02195781286,Search,337.0,0.0,0.0,2,4,2.0,227.88000106811523,113.94000053405762,low,1.0
3154,20,F,United Kingdom,51.41339162,0.02568849489,Search,251.0,0.0,0.0,1,1,1.0,80.0,80.0,low,0.0
13709,39,M,United Kingdom,51.41339162,0.02568849489,Search,610.0,0.0,0.0,1,1,1.0,55.0,55.0,medium,1.0
20425,25,F,United Kingdom,51.41339162,0.02568849489,Organic,5.0,0.0,1.0,2,2,1.0,105.9099988937378,52.9549994468689,low,0.0
22744,58,M,United Kingdom,51.37055102,0.02673084121,Organic,428.0,0.0,0.0,1,1,1.0,213.94999694824216,213.94999694824216,high,1.0
80994,54,M,United Kingdom,51.37055102,0.02673084121,Search,129.0,0.0,0.0,4,7,1.75,834.25,208.5625,medium,1.0
97446,33,F,United Kingdom,51.37055102,0.02673084121,Search,189.0,0.0,1.0,3,3,1.0,819.9399995803833,273.3133331934611,low,0.0
20380,22,M,United Kingdom,51.52743942,0.02831038295,Facebook,533.0,0.0,0.0,1,1,1.0,39.5,39.5,low,0.0
88521,38,F,United Kingdom,51.52743942,0.02831038295,Search,665.0,0.0,0.0,1,3,3.0,123.97999954223633,123.97999954223633,low,0.0
14248,57,M,United Kingdom,51.54935484,0.0308726476,Search,515.0,1.0,0.0,1,2,2.0,13.979999780654907,13.979999780654907,medium,1.0
53308,18,F,United Kingdom,51.54935484,0.0308726476,Search,175.0,0.0,0.0,1,1,1.0,38.119998931884766,38.119998931884766,low,0.0
56182,14,F,United Kingdom,51.54935484,0.0308726476,Facebook,169.0,0.0,0.0,1,1,1.0,9.949999809265137,9.949999809265137,none,0.0
40250,42,M,United Kingdom,52.78832444,0.03233699813,Search,633.0,1.0,0.0,1,1,1.0,10.0,10.0,low,1.0
91739,14,M,United Kingdom,51.50978462,0.0338816308,Search,473.0,0.0,0.0,1,1,1.0,29.989999771118164,29.989999771118164,none,0.0
96941,40,M,United Kingdom,51.50978462,0.0338816308,Facebook,88.0,0.0,0.0,1,1,1.0,235.0,235.0,medium,1.0
4297,13,M,United Kingdom,51.60729943,0.03644234674,Search,164.0,1.0,0.0,2,5,2.5,262.50999450683594,131.25499725341797,none,0.0
35536,12,M,United Kingdom,51.60729943,0.03644234674,Search,653.0,0.0,1.0,1,1,1.0,159.64999389648438,159.64999389648438,none,0.0
79977,70,M,United Kingdom,51.60729943,0.03644234674,Search,208.0,0.0,0.0,1,1,1.0,15.640000343322754,15.640000343322754,medium,0.0
37630,56,M,United Kingdom,51.55320311,0.05386630687,Search,598.0,0.0,0.0,1,1,1.0,25.0,25.0,medium,1.0
68564,35,M,United Kingdom,51.55320311,0.05386630687,Search,262.0,0.0,0.0,1,1,1.0,33.220001220703125,33.220001220703125,medium,0.0
95992,50,F,United Kingdom,51.55320311,0.05386630687,Organic,108.0,0.0,0.0,2,3,1.5,315.0,157.5,low,1.0
40494,66,F,United Kingdom,51.6550026,0.05566412806,Display,2.0,0.0,0.0,1,1,1.0,63.950000762939446,63.950000762939446,high,0.0
60263,44,F,United Kingdom,51.44671604,0.0585266422,Search,138.0,0.0,0.0,2,3,1.5,167.4900016784668,83.7450008392334,low,1.0
92392,62,M,United Kingdom,51.44671604,0.0585266422,Search,357.0,0.0,0.0,1,1,1.0,135.0,135.0,medium,1.0
21079,48,M,United Kingdom,51.52367121,0.06109003761,Search,511.0,0.0,0.0,2,2,1.0,110.48999977111816,55.24499988555908,low,1.0
47832,29,M,United Kingdom,51.52367121,0.06109003761,Search,657.0,0.0,0.0,1,3,3.0,204.84999656677246,204.84999656677246,low,1.0
21854,34,F,United Kingdom,52.2921189,0.07295315522,Search,630.0,0.0,0.0,1,4,4.0,312.98999786376953,312.98999786376953,low,1.0
88155,58,M,United Kingdom,52.2921189,0.07295315522,Search,153.0,0.0,0.0,1,4,4.0,388.5899963378906,388.5899963378906,medium,1.0
90589,27,F,United Kingdom,52.2921189,0.07295315522,Email,408.0,0.0,0.0,1,1,1.0,88.0,88.0,low,0.0
8556,65,M,United Kingdom,51.48109867,0.07350328439,Organic,264.0,0.0,0.0,1,2,2.0,279.98000717163086,279.98000717163086,high,0.0
47289,62,M,United Kingdom,51.48109867,0.07350328439,Search,482.0,0.0,0.0,1,1,1.0,41.41999816894531,41.41999816894531,high,1.0
68168,21,F,United Kingdom,51.48109867,0.07350328439,Organic,185.0,0.0,1.0,1,2,2.0,177.93000602722168,177.93000602722168,medium,0.0
68700,53,M,United Kingdom,51.48109867,0.07350328439,Search,109.0,0.0,0.0,1,1,1.0,32.0,32.0,medium,1.0
80647,27,F,United Kingdom,51.48109867,0.07350328439,Search,418.0,1.0,1.0,1,3,3.0,140.5300006866455,140.5300006866455,medium,0.0
45878,64,M,United Kingdom,51.56119615,0.07369516575,Search,155.0,0.0,0.0,1,3,3.0,207.47999572753906,207.47999572753906,high,0.0
48316,28,M,United Kingdom,51.56119615,0.07369516575,Search,236.0,0.0,0.0,1,1,1.0,176.0,176.0,low,0.0
96311,24,F,United Kingdom,51.56119615,0.07369516575,Email,140.0,0.0,0.0,1,1,1.0,24.0,24.0,low,0.0
50261,17,F,United Kingdom,52.66712279,0.08465283882,Search,295.0,1.0,0.0,1,1,1.0,470.989990234375,470.989990234375,low,0.0
15060,50,M,United Kingdom,52.5235702,0.0874159564,Search,279.0,0.0,1.0,1,1,1.0,28.450000762939453,28.450000762939453,low,1.0
20739,59,F,United Kingdom,52.5235702,0.0874159564,Email,47.0,0.0,0.0,2,2,1.0,156.98999977111816,78.49499988555908,medium,1.0
16311,25,M,United Kingdom,51.57922627,0.09036237286,Email,40.0,0.0,0.0,1,1,1.0,54.950000762939446,54.950000762939446,medium,0.0
18413,55,M,United Kingdom,51.57922627,0.09036237286,Search,454.0,0.0,0.0,1,2,2.0,305.2400016784668,305.2400016784668,high,1.0
48406,30,M,United Kingdom,51.35371308,0.09460204435,Search,636.0,0.0,0.0,1,3,3.0,320.1400032043457,320.1400032043457,medium,0.0
89787,67,M,United Kingdom,51.35371308,0.09460204435,Facebook,250.0,0.0,0.0,2,2,1.0,72.4900016784668,36.2450008392334,high,0.0
50744,50,F,United Kingdom,50.99265238,0.09848736423,Organic,41.0,0.0,0.0,1,1,1.0,2.990000009536743,2.990000009536743,low,1.0
67222,42,M,United Kingdom,51.44210187,0.1010219828,Facebook,713.0,0.0,0.0,1,1,1.0,19.950000762939453,19.950000762939453,medium,1.0
18441,28,F,United Kingdom,51.56512301,0.1056243492,Search,94.0,0.0,0.0,1,1,1.0,48.0,48.0,low,0.0
85854,16,F,United Kingdom,51.56512301,0.1056243492,Search,6.0,0.0,0.0,2,3,1.5,160.52000045776367,80.26000022888184,low,0.0
75533,65,F,United Kingdom,51.46458408,0.1062769244,Search,44.0,0.0,0.0,1,4,4.0,237.10000038146973,237.10000038146973,medium,0.0
23591,35,M,United Kingdom,51.50247675,0.1107621734,Facebook,580.0,0.0,0.0,2,3,1.5,372.4499969482422,186.2249984741211,low,0.0
87231,32,M,United Kingdom,51.50247675,0.1107621734,Search,35.0,0.0,0.0,1,1,1.0,155.0,155.0,low,1.0
38958,62,M,United Kingdom,51.39103297,0.1125494276,Search,704.0,0.0,0.0,1,1,1.0,124.9499969482422,124.9499969482422,high,1.0
58858,27,F,United Kingdom,51.39103297,0.1125494276,Email,141.0,0.0,0.0,2,4,2.0,221.4200038909912,110.7100019454956,low,1.0
98362,61,F,United Kingdom,51.39103297,0.1125494276,Facebook,269.0,0.0,0.0,1,1,1.0,88.2699966430664,88.2699966430664,high,1.0
39708,38,F,United Kingdom,51.48864658,0.1199083102,Search,211.0,0.0,0.0,1,1,1.0,100.0,100.0,low,1.0
30762,70,F,United Kingdom,51.55710567,0.1301942472,Organic,47.0,0.0,1.0,2,3,1.5,73.45000076293945,36.72500038146973,high,0.0
52983,66,F,United Kingdom,51.55710567,0.1301942472,Search,31.0,0.0,0.0,1,1,1.0,59.9900016784668,59.9900016784668,medium,0.0
56167,57,M,United Kingdom,51.55710567,0.1301942472,Search,53.0,0.0,0.0,1,1,1.0,83.30000305175781,83.30000305175781,medium,1.0
85625,58,M,United Kingdom,51.55710567,0.1301942472,Search,165.0,0.0,0.0,1,3,3.0,143.44000053405762,143.44000053405762,high,1.0
94660,12,F,United Kingdom,52.22542975,0.1373811453,Search,17.0,0.0,0.0,1,2,2.0,253.18000030517578,253.18000030517578,none,0.0
13219,51,M,United Kingdom,51.53205725,0.1429843912,Organic,537.0,0.0,0.0,1,1,1.0,36.0,36.0,medium,1.0
42253,43,F,United Kingdom,51.46617744,0.1496801373,Search,515.0,0.0,0.0,1,1,1.0,10.699999809265137,10.699999809265137,medium,1.0
63518,13,M,United Kingdom,51.46617744,0.1496801373,Search,127.0,0.0,0.0,1,2,2.0,238.49000549316406,238.49000549316406,none,0.0
76719,43,F,United Kingdom,51.89031666,0.1516042392,Display,510.0,0.0,0.0,1,1,1.0,129.0,129.0,low,1.0
47345,26,M,United Kingdom,51.5459921,0.1651302021,Search,449.0,0.0,0.0,1,1,1.0,89.98999786376953,89.98999786376953,low,0.0
93255,55,M,United Kingdom,51.5459921,0.1651302021,Search,43.0,0.0,0.0,1,1,1.0,59.900001525878906,59.900001525878906,high,1.0
87422,69,M,United Kingdom,51.57460312,0.1682461723,Email,162.0,0.0,0.0,1,1,1.0,24.0,24.0,medium,0.0
19809,52,F,United Kingdom,51.47557276,0.1838400043,Search,390.0,0.0,0.0,1,1,1.0,78.0,78.0,medium,1.0
81087,56,M,United Kingdom,52.41022128,0.1983299696,Organic,426.0,1.0,0.0,1,1,1.0,54.0,54.0,high,1.0
16517,32,M,United Kingdom,51.51884253,0.2023687929,Search,540.0,0.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,low,0.0
32625,16,M,United Kingdom,51.45058268,0.2127559659,Search,513.0,0.0,1.0,1,1,1.0,172.0,172.0,low,0.0
32905,68,F,United Kingdom,51.45058268,0.2127559659,Search,325.0,0.0,0.0,2,3,1.5,353.9499969482422,176.9749984741211,low,0.0
83643,65,F,United Kingdom,51.45058268,0.2127559659,Search,267.0,0.0,0.0,1,1,1.0,50.0,50.0,high,0.0
36240,37,F,United Kingdom,51.57208357,0.2251743092,Search,383.0,0.0,0.0,1,1,1.0,69.94999694824219,69.94999694824219,low,0.0
46436,42,M,United Kingdom,51.60410878,0.2320741322,Search,90.0,0.0,0.0,1,4,4.0,302.23999977111816,302.23999977111816,low,1.0
12917,60,M,United Kingdom,51.15208149,0.2547515057,Search,76.0,0.0,0.0,1,1,1.0,15.989999771118164,15.989999771118164,medium,1.0
16501,56,F,United Kingdom,51.15208149,0.2547515057,Search,102.0,0.0,0.0,3,7,2.3333333333333335,198.98999786376953,66.32999928792317,medium,1.0
21088,25,F,United Kingdom,51.15208149,0.2547515057,Search,93.0,0.0,0.0,3,4,1.3333333333333333,240.48999977111816,80.16333325703938,medium,1.0
90813,61,M,United Kingdom,50.79372351,0.2804698884,Search,335.0,0.0,0.0,1,3,3.0,274.1900005340576,274.1900005340576,high,1.0
76870,16,F,United Kingdom,51.51402747,0.284107274,Organic,202.0,1.0,0.0,1,4,4.0,226.92999839782715,226.92999839782715,low,0.0
97517,41,M,United Kingdom,51.51402747,0.284107274,Organic,126.0,0.0,0.0,1,1,1.0,99.0,99.0,low,1.0
44387,24,F,United Kingdom,51.14072229,0.3079218788,Search,210.0,0.0,0.0,4,4,1.0,221.39000606536865,55.34750151634216,low,0.0
1046,38,M,United Kingdom,50.79880248,0.3103410327,Search,25.0,0.0,0.0,1,1,1.0,13.989999771118164,13.989999771118164,low,1.0
20159,19,M,United Kingdom,51.4360692,0.3457905983,Search,3.0,0.0,0.0,1,1,1.0,14.0,14.0,low,0.0
50891,49,F,United Kingdom,51.4360692,0.3457905983,Facebook,372.0,0.0,1.0,1,1,1.0,49.970001220703125,49.970001220703125,low,1.0
71923,58,F,United Kingdom,51.4360692,0.3457905983,Search,641.0,0.0,0.0,1,2,2.0,95.20000076293945,95.20000076293945,high,1.0
73331,68,M,United Kingdom,51.4360692,0.3457905983,Organic,55.0,1.0,0.0,1,1,1.0,26.0,26.0,medium,0.0
63601,35,F,United Kingdom,52.37088669,0.3528019689,Search,437.0,0.0,0.0,1,1,1.0,199.9900054931641,199.9900054931641,medium,0.0
96757,61,M,United Kingdom,52.37088669,0.3528019689,Search,631.0,0.0,0.0,1,2,2.0,164.80000019073486,164.80000019073486,high,1.0
99713,20,F,United Kingdom,52.37088669,0.3528019689,Search,321.0,0.0,0.0,1,2,2.0,80.0,80.0,low,0.0
3423,44,F,United Kingdom,51.75742808,0.4046344121,Search,131.0,0.0,0.0,1,1,1.0,118.0,118.0,low,1.0
12390,36,F,United Kingdom,51.75742808,0.4046344121,Display,347.0,0.0,0.0,2,2,1.0,64.73999977111816,32.36999988555908,low,0.0
15541,46,F,United Kingdom,51.75742808,0.4046344121,Search,148.0,0.0,0.0,1,1,1.0,650.0,650.0,low,1.0
69245,29,M,United Kingdom,51.75742808,0.4046344121,Display,7.0,0.0,0.0,2,3,1.5,293.520004272461,146.7600021362305,low,1.0
79526,66,F,United Kingdom,51.75742808,0.4046344121,Search,42.0,0.0,0.0,1,1,1.0,98.0,98.0,medium,0.0
60476,21,M,United Kingdom,51.41762324,0.4119334313,Search,558.0,0.0,1.0,1,1,1.0,59.9900016784668,59.9900016784668,medium,0.0
84141,57,F,United Kingdom,51.41762324,0.4119334313,Search,647.0,0.0,0.0,1,1,1.0,147.1300048828125,147.1300048828125,medium,1.0
91725,44,M,United Kingdom,52.78026792,0.4149069199,Search,162.0,0.0,0.0,1,1,1.0,72.5,72.5,low,1.0
72521,32,F,United Kingdom,52.09076866,0.4486660988,Organic,440.0,0.0,0.0,1,1,1.0,50.650001525878906,50.650001525878906,low,0.0
80372,13,F,United Kingdom,52.09076866,0.4486660988,Search,444.0,0.0,0.0,1,1,1.0,47.9900016784668,47.9900016784668,none,0.0
85559,51,M,United Kingdom,52.09076866,0.4486660988,Search,75.0,0.0,0.0,2,3,1.5,324.1299991607666,162.0649995803833,medium,1.0
34761,20,M,United Kingdom,52.20691588,0.449602785,Search,181.0,0.0,0.0,2,2,1.0,144.45000076293945,72.22500038146973,medium,0.0
10462,34,M,United Kingdom,51.16860616,0.4568236822,Organic,109.0,1.0,0.0,2,2,1.0,168.5,84.25,low,1.0
65054,67,F,United Kingdom,51.5526588,0.4702505524,Search,647.0,0.0,0.0,1,1,1.0,275.0,275.0,medium,0.0
66088,53,M,United Kingdom,51.5526588,0.4702505524,Search,677.0,0.0,0.0,1,1,1.0,33.97999954223633,33.97999954223633,medium,1.0
2713,52,M,United Kingdom,51.35546087,0.4836658498,Organic,144.0,0.0,0.0,1,1,1.0,42.97999954223633,42.97999954223633,high,1.0
64751,66,F,United Kingdom,51.93923102,0.4914490293,Search,266.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,medium,0.0
15822,23,M,United Kingdom,51.70600533,0.496443972,Search,89.0,0.0,0.0,1,1,1.0,79.98999786376953,79.98999786376953,low,0.0
59276,12,F,United Kingdom,51.24553233,0.5088087207,Search,86.0,0.0,0.0,1,2,2.0,86.93999671936035,86.93999671936035,none,0.0
63719,54,F,United Kingdom,51.24553233,0.5088087207,Organic,107.0,1.0,0.0,1,1,1.0,11.409999847412108,11.409999847412108,medium,1.0
88577,21,M,United Kingdom,51.24553233,0.5088087207,Search,63.0,0.0,0.0,2,3,1.5,56.989999771118164,28.494999885559082,medium,0.0
7575,18,F,United Kingdom,51.38291294,0.5321079733,Search,170.0,0.0,0.0,1,1,1.0,9.270000457763674,9.270000457763674,low,0.0
16225,68,M,United Kingdom,51.38291294,0.5321079733,Search,296.0,0.0,0.0,1,1,1.0,19.5,19.5,medium,0.0
30525,27,M,United Kingdom,51.29672405,0.5677995426,Search,503.0,0.0,0.0,1,1,1.0,94.4800033569336,94.4800033569336,low,0.0
51384,35,F,United Kingdom,51.29672405,0.5677995426,Organic,473.0,0.0,0.0,1,1,1.0,343.0,343.0,low,1.0
60091,18,F,United Kingdom,51.52565974,0.5750944917,Organic,92.0,0.0,0.0,2,4,2.0,172.05000114440918,86.02500057220459,medium,0.0
70985,50,M,United Kingdom,51.52565974,0.5750944917,Search,558.0,0.0,0.0,1,2,2.0,158.82999420166016,158.82999420166016,low,1.0
9894,50,M,United Kingdom,51.73472839,0.5779931101,Search,280.0,1.0,0.0,1,1,1.0,29.989999771118164,29.989999771118164,low,1.0
89618,51,M,United Kingdom,50.86989746,0.5821889631,Search,220.0,1.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,medium,1.0
27113,34,F,United Kingdom,51.55937831,0.5864351969,Email,173.0,0.0,0.0,1,2,2.0,92.5,92.5,low,0.0
77521,54,M,United Kingdom,51.36243357,0.6057122751,Search,23.0,0.0,0.0,1,1,1.0,25.0,25.0,medium,1.0
98471,22,M,United Kingdom,51.59076878,0.6082565808,Facebook,456.0,0.0,0.0,1,4,4.0,1010.5499973297119,1010.5499973297119,medium,0.0
29575,63,M,United Kingdom,51.81172206,0.6400315203,Search,528.0,0.0,0.0,1,3,3.0,177.4900016784668,177.4900016784668,medium,0.0
53224,47,M,United Kingdom,51.81172206,0.6400315203,Facebook,155.0,0.0,0.0,1,2,2.0,50.0,50.0,low,1.0
20019,23,F,United Kingdom,51.55736111,0.6494825692,Search,254.0,0.0,1.0,1,2,2.0,257.3300018310547,257.3300018310547,low,0.0
36380,54,F,United Kingdom,51.55736111,0.6494825692,Search,51.0,0.0,0.0,1,1,1.0,10.989999771118164,10.989999771118164,high,1.0
10882,23,M,United Kingdom,51.54928503,0.6866887038,Search,428.0,0.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,low,1.0
13305,21,M,United Kingdom,51.54928503,0.6866887038,Organic,2.0,0.0,0.0,1,1,1.0,36.400001525878906,36.400001525878906,low,0.0
28884,30,F,United Kingdom,51.54928503,0.6866887038,Organic,674.0,0.0,0.0,1,1,1.0,86.0,86.0,low,1.0
37603,21,M,United Kingdom,51.54928503,0.6866887038,Organic,67.0,0.0,1.0,3,4,1.3333333333333333,172.47999954223633,57.493333180745445,low,0.0
59001,39,M,United Kingdom,51.54928503,0.6866887038,Search,68.0,0.0,0.0,1,1,1.0,99.94999694824216,99.94999694824216,low,0.0
36426,29,M,United Kingdom,52.06859735,0.7028690424,Search,593.0,0.0,0.0,1,1,1.0,129.0,129.0,low,0.0
89510,17,F,United Kingdom,52.06859735,0.7028690424,Organic,608.0,0.0,0.0,1,1,1.0,11.989999771118164,11.989999771118164,low,0.0
89677,53,M,United Kingdom,52.06859735,0.7028690424,Search,622.0,0.0,0.0,1,1,1.0,29.989999771118164,29.989999771118164,medium,1.0
34004,61,M,United Kingdom,51.74613095,0.72844826,Search,4.0,1.0,0.0,2,3,1.5,82.76000118255615,41.380000591278076,high,1.0
